uid,register_date,login_duration,login_days,login_count,churn_or_not,pay_in_may,pay_to_may,level
13380713000165,2/7/18,1672.296,4,5,1,0.00 ,0.00 ,12
140709274000172,2/16/18,10675.048,18,42,0,0.00 ,0.00 ,15
143762691000175,2/19/18,1282.095,4,7,1,0.00 ,62.937,18
146806630000170,2/13/18,67.937,1,1,1,0.00 ,0.00 ,10
149774808000160,2/2/18,23930.012,5,44,1,0.00 ,0.00 ,14
150070304000175,2/19/18,13768.03,16,39,0,0.00 ,0.00 ,15
153869307000176,2/21/18,9882.53,1,2,0,0.00 ,102.081,18
155210583000172,2/16/18,40.117,1,1,1,0.00 ,0.00 ,15
155804959000172,2/16/18,879.963,1,1,1,0.00 ,0.00 ,12
161256107000172,2/16/18,70005.602,22,123,0,0.00 ,0.00 ,19
163050095000176,2/21/18,10853.106,2,7,0,492.506,1424.304,26
167537349000173,2/17/18,16226.433,14,33,0,0.00 ,0.00 ,11
17269143000180,2/26/18,11196.237,16,52,0,0.00 ,0.00 ,15
18418824000165,2/7/18,17.162,1,1,0,0.00 ,0.00 ,17
186614366000170,2/13/18,747.843,4,8,1,0.00 ,0.00 ,9
217799471000177,2/22/18,26523.556,20,104,0,0.00 ,4.186,13
224507452000172,2/16/18,4636.176,5,16,0,0.00 ,0.00 ,13
237586405000166,2/8/18,18434.591,16,44,0,0.00 ,0.00 ,12
241684223000159,2/1/18,1804.228,4,9,0,0.00 ,0.00 ,10
248484613000175,2/19/18,68334.199,22,134,0,0.00 ,4.186,17
252680902000171,2/14/18,59675.709,4,75,1,0.00 ,1.386,19
282386297000170,2/13/18,12618.061,14,49,0,0.00 ,0.00 ,17
295640922000175,2/19/18,52.609,2,2,1,0.00 ,0.00 ,6
317579074000179,2/26/18,51404.617,15,71,0,0.00 ,0.00 ,16
321247425000178,2/24/18,88076.795,20,145,0,0.00 ,0.00 ,15
322869724000167,2/10/18,1427.873,1,3,0,4778.578,23750.013,30
335755670000175,2/20/18,30.122,1,2,0,0.00 ,0.00 ,8
356314781000170,2/13/18,32498.45,20,62,0,0.00 ,3.493,17
379830909000161,2/3/18,3352.334,6,8,0,0.00 ,0.00 ,8
386843761000170,2/13/18,38322.78,18,49,0,0.00 ,0.00 ,18
403546183000164,2/6/18,3541.997,2,3,0,36.365,239.225,17
425086409000163,2/5/18,53769.945,21,197,0,0.00 ,17.493,21
432062662000179,2/26/18,153419.123,22,148,0,0.00 ,221.025,23
434973885000178,2/24/18,26955.708,14,19,0,0.00 ,0.00 ,17
487678033000170,2/14/18,31.936,2,2,0,0.00 ,0.00 ,9
510707320000174,2/19/18,3039.164,8,19,0,0.00 ,0.00 ,16
517989865000178,2/25/18,112156.21,16,116,1,34.951,172.711,21
529977448000173,2/17/18,27008.495,18,81,0,0.00 ,0.00 ,17
536766420000169,2/12/18,3759.577,4,4,0,0.00 ,4.879,17
539551181000159,2/1/18,81410.717,22,107,0,0.00 ,0.00 ,18
539735650000172,2/16/18,604.33,2,2,1,0.00 ,0.00 ,6
542173864000168,2/11/18,9493.869,12,26,0,0.00 ,0.00 ,10
544057367000170,2/14/18,38569.088,20,128,0,0.00 ,0.00 ,19
549070471000172,2/16/18,12849.449,7,34,1,0.00 ,0.00 ,14
549608792000178,2/25/18,21838.593,12,38,1,0.00 ,0.00 ,14
551570978000165,2/8/18,160004.976,22,232,0,5.572,37.737,18
568720473000167,2/10/18,92971.425,20,92,0,0.00 ,0.00 ,16
569010735000164,2/7/18,20689.943,2,14,0,60.158,196.588,21
572325941000180,2/28/18,55832.736,21,171,0,15.379,37.737,17
593686643000160,2/2/18,4036.456,1,3,0,0.693,0.693,11
602214205000171,2/15/18,42080.059,16,42,0,0.00 ,0.00 ,16
60887789000173,2/17/18,384.399,1,1,0,9.065,16.744,17
609991154000171,2/15/18,287.085,1,1,0,43.365,567.217,22
610304756000163,2/6/18,38766.008,22,139,0,0.00 ,0.00 ,17
622021226000163,2/6/18,9568.268,14,44,0,0.00 ,6.986,14
622791727000179,2/27/18,622.764,1,2,1,0.00 ,0.00 ,14
626243751000159,2/1/18,5690.493,1,5,1,0.00 ,0.00 ,11
628535529000162,2/4/18,28039.365,17,70,0,0.00 ,27.986,16
66829631000164,2/6/18,2897.529,3,7,1,0.00 ,0.00 ,13
66871347000163,2/5/18,25268.132,14,52,0,0.00 ,0.00 ,12
70028659000167,2/9/18,19665.108,2,19,0,0.693,0.693,16
78527314000180,2/27/18,1066.769,1,1,1,0.00 ,0.00 ,10
83376468000163,2/5/18,9171.18,7,18,0,0.00 ,0.693,13
84972168000176,2/20/18,59.743,2,3,0,0.00 ,0.00 ,8
89612529000172,2/15/18,501.824,2,8,1,0.00 ,0.00 ,15
94420056000175,2/19/18,68.662,1,1,1,0.00 ,3.493,8
94766391000172,2/15/18,237.358,2,5,1,0.00 ,0.00 ,15
103384755000181,2/28/18,357555.202,22,289,0,0.00 ,0.00 ,19
104495154000167,2/9/18,18686.528,14,69,0,0.00 ,0.00 ,10
10776283000162,2/4/18,204962.831,22,337,0,0.00 ,118.916,21
112988432000162,2/4/18,774.453,1,2,0,0.00 ,0.00 ,12
129740327000181,2/28/18,7514.228,8,22,0,0.00 ,0.00 ,14
14821328000163,2/4/18,102.169,1,1,0,0.00 ,0.00 ,7
152328721000160,2/2/18,66243.945,23,161,0,0.00 ,0.00 ,18
154867036000172,2/16/18,5314.987,8,14,0,0.00 ,0.00 ,16
156513498000176,2/21/18,16774.329,7,33,0,0.00 ,0.00 ,15
175804764000163,2/5/18,5941.731,8,26,0,0.00 ,0.00 ,13
178023790000177,2/22/18,30682.92,20,143,0,0.00 ,0.00 ,19
181765608000176,2/21/18,4583.655,10,20,0,0.00 ,0.00 ,16
183384386000162,2/4/18,927.37,2,3,1,0.00 ,0.00 ,8
192511794000160,2/2/18,19214.387,27,65,0,0.00 ,0.693,14
201205550000169,2/12/18,6642.703,4,12,1,0.00 ,0.00 ,15
202114940000176,2/21/18,880.051,7,10,0,0.00 ,0.00 ,15
230023314000178,2/24/18,810.912,7,10,0,0.00 ,0.00 ,11
25127927000163,2/4/18,609.857,1,1,1,0.00 ,0.00 ,12
264984810000180,2/27/18,3560.198,1,2,0,107.009,320.397,19
270696467000163,2/5/18,47503.323,15,154,0,0.00 ,0.00 ,10
271341939000159,2/1/18,174072.278,31,451,0,0.00 ,0.00 ,19
287603275000177,2/23/18,335913.706,21,252,0,0.00 ,17.493,19
29574302000180,2/27/18,141504.48,22,179,0,0.00 ,0.00 ,14
296291531000175,2/19/18,121398.27,20,135,0,0.00 ,0.00 ,16
30753340000178,2/23/18,497.261,5,6,0,0.00 ,0.00 ,11
311237005000176,2/21/18,10029.547,22,47,0,0.00 ,0.00 ,17
311558625000180,2/27/18,63291.562,14,277,0,0.00 ,0.00 ,16
315290538000176,2/21/18,12200.357,22,47,0,0.00 ,0.00 ,13
317776854000173,2/17/18,30699.746,22,108,0,0.00 ,0.00 ,20
318507164000176,2/21/18,29202.04,22,71,0,0.00 ,0.00 ,13
326516651000163,2/5/18,120443.352,22,214,0,0.00 ,0.00 ,20
342514236000173,2/17/18,96941.303,22,216,0,0.693,18.158,20
342630178000179,2/26/18,31130.202,22,117,0,17.493,73.465,18
360557163000178,2/24/18,34.241,1,1,1,0.00 ,10.479,10
364012662000168,2/11/18,78665.799,22,152,0,0.00 ,0.00 ,18
389508196000175,2/20/18,27108.79,22,55,0,0.00 ,0.00 ,13
390970814000163,2/5/18,14098.533,17,62,0,0.00 ,0.00 ,17
402027290000174,2/18/18,62506.108,28,81,0,0.00 ,10.479,14
402964554000176,2/21/18,281168.13,31,240,0,626.409,1844.213,22
410476930000165,2/8/18,54477.194,21,71,0,0.00 ,0.00 ,12
412576713000164,2/6/18,137209.35,22,167,0,0.00 ,0.00 ,21
419622965000180,2/28/18,29344.949,17,51,0,0.00 ,4.879,14
420935939000168,2/11/18,19509.658,22,74,0,41.979,633.220,20
423209337000175,2/20/18,3191.543,5,7,0,0.00 ,17.493,16
439011592000178,2/24/18,2213.545,9,15,1,0.00 ,0.00 ,12
440267789000161,2/3/18,12268.111,26,49,0,0.00 ,0.693,12
442722842000180,2/28/18,2232.498,4,7,0,0.00 ,0.00 ,11
461652235000180,2/28/18,28847.92,20,123,0,0.693,0.693,17
469030112000176,2/21/18,244243.457,29,561,0,0.00 ,0.00 ,19
472728928000169,2/12/18,4910.192,1,10,0,0.00 ,3.493,15
474153869000170,2/14/18,85136.611,23,60,0,0.00 ,0.00 ,18
483711368000179,2/26/18,5391.302,7,19,0,0.00 ,0.00 ,16
495040040000177,2/23/18,1625.442,8,10,0,0.00 ,0.00 ,11
496177861000179,2/26/18,7910.06,16,34,0,0.00 ,0.00 ,11
511069566000171,2/15/18,8146.11,11,38,0,0.00 ,0.00 ,16
512695930000163,2/5/18,1686.451,3,5,0,0.00 ,6.986,15
521036293000163,2/5/18,101887.945,22,143,0,0.00 ,0.00 ,19
521802396000167,2/10/18,100.693,1,1,0,0.00 ,0.00 ,4
525528635000179,2/26/18,3245.523,5,9,0,0.00 ,0.00 ,10
552180199000170,2/14/18,1220.466,1,1,0,0.693,0.693,19
555401648000166,2/9/18,5164.158,7,15,0,0.00 ,0.00 ,7
56559592000161,2/3/18,24011.31,26,65,0,0.00 ,0.00 ,15
567812295000175,2/20/18,123273.22,22,134,0,0.00 ,0.00 ,18
572959029000172,2/16/18,25406.983,20,75,0,0.00 ,0.00 ,17
591307388000166,2/9/18,93613.483,20,116,0,0.00 ,0.00 ,15
603492947000163,2/6/18,8313.682,19,69,0,0.00 ,0.00 ,14
617129755000178,2/25/18,485.304,5,6,0,0.00 ,0.00 ,11
644130127000162,2/4/18,470590.793,31,1212,0,7.686,162.176,21
652246865000161,2/3/18,79.886,1,2,1,0.00 ,0.00 ,6
67021133000163,2/5/18,17894.989,19,72,0,0.00 ,0.00 ,12
7519477000180,2/26/18,23144.912,22,95,0,17.493,73.465,18
93450270000181,2/28/18,21936.17,10,34,0,0.00 ,0.00 ,12
10075566000163,2/4/18,408.564,1,2,1,0.00 ,0.00 ,7
128597532000160,2/2/18,86007.303,19,56,0,0.00 ,0.00 ,12
135053800000161,2/3/18,2839.167,2,2,0,0.00 ,0.00 ,13
153869307000176,2/21/18,171516.925,29,267,0,0.00 ,102.081,18
159661420000166,2/8/18,23641.743,14,33,0,0.00 ,0.00 ,16
163050095000176,2/21/18,853978.64,31,1262,0,492.506,1424.304,26
176323217000178,2/24/18,7009.66,12,20,0,0.00 ,0.00 ,9
18418824000165,2/7/18,127292.524,22,307,0,0.00 ,0.00 ,17
198206035000169,2/12/18,2254.772,4,11,1,0.00 ,0.00 ,8
200346296000168,2/11/18,16385.168,5,12,0,0.00 ,0.00 ,15
204685152000169,2/12/18,6406.595,5,18,1,0.00 ,0.00 ,11
210776222000179,2/25/18,32593.455,15,48,0,0.00 ,0.00 ,14
211213426000179,2/25/18,87136.215,23,129,0,0.00 ,0.00 ,18
211339047000169,2/12/18,31460.963,17,110,0,0.00 ,0.00 ,16
217799471000177,2/22/18,1561.304,1,4,0,0.00 ,4.186,13
242517082000171,2/14/18,62798.784,31,238,0,0.00 ,0.00 ,16
242596743000177,2/22/18,1994.37,2,5,0,0.00 ,0.00 ,6
264958415000167,2/10/18,98613.674,23,239,0,0.00 ,0.00 ,19
308574746000171,2/15/18,275433.263,23,208,0,0.00 ,0.00 ,20
333248684000180,2/27/18,1801.801,1,4,1,0.00 ,0.00 ,12
346188289000180,2/27/18,33129.456,13,73,0,0.00 ,0.00 ,8
370493573000164,2/6/18,73794.987,18,56,0,0.00 ,0.00 ,16
377508718000169,2/12/18,14075.202,20,52,0,0.00 ,0.00 ,10
403546183000164,2/6/18,108406.335,31,197,0,36.365,239.225,17
417994169000175,2/20/18,6140,1,1,0,0.00 ,0.00 ,16
424249333000178,2/24/18,2193.548,18,31,0,0.00 ,1.386,9
424456095000178,2/24/18,19819.266,13,36,0,0.00 ,11.179,16
428287277000160,2/2/18,3122.743,6,12,1,0.00 ,0.00 ,13
433974917000180,2/28/18,27719.958,16,41,0,0.00 ,0.00 ,12
444155071000172,2/16/18,27771.452,17,78,0,0.00 ,6.986,15
45409964000163,2/5/18,254646.861,23,437,0,109.116,511.357,23
458647125000163,2/5/18,135761.262,23,226,0,24.486,87.423,18
476934494000173,2/17/18,18465.77,15,67,0,0.00 ,0.00 ,11
481361807000173,2/17/18,180553.593,23,372,0,0.00 ,0.00 ,17
487228677000173,2/17/18,6381.905,7,17,0,0.00 ,0.00 ,16
49110245000166,2/8/18,2727.342,17,24,0,0.00 ,0.00 ,10
491804996000164,2/7/18,73860.219,16,43,0,0.00 ,0.00 ,14
504286705000167,2/10/18,53728.413,28,119,0,0.00 ,0.00 ,17
504522300000174,2/19/18,170520.286,31,289,0,0.00 ,2.079,19
526126030000169,2/12/18,27388.191,16,47,0,0.00 ,0.00 ,19
526455506000173,2/17/18,46168.346,23,280,0,0.00 ,0.00 ,16
52835385000166,2/8/18,983.734,3,6,1,0.00 ,0.00 ,11
533042802000167,2/10/18,198.728,1,1,0,0.00 ,0.00 ,8
54463932000180,2/27/18,1857.593,3,3,0,0.00 ,0.00 ,5
545384661000166,2/9/18,1556.232,5,5,1,0.00 ,0.00 ,10
552609341000180,2/28/18,40246.494,16,70,0,0.00 ,0.00 ,10
569010735000164,2/7/18,658190.855,31,1685,0,60.158,196.588,21
574887152000164,2/7/18,15970.242,8,21,1,3.493,18.179,6
593686643000160,2/2/18,102865.56,31,261,0,0.693,0.693,11
646080731000162,2/4/18,2242.377,1,7,1,0.00 ,0.00 ,10
70028659000167,2/9/18,120922.162,31,343,0,0.693,0.693,16
718248165000100,2/18/18,27065.37,24,54,0,0.00 ,0.00 ,11
83076703000172,2/15/18,236821.502,28,205,0,0.00 ,0.00 ,18
83167976000173,2/17/18,476.977,2,4,1,0.00 ,0.00 ,16
85992504000173,2/17/18,1155.712,2,3,1,0.00 ,0.00 ,15
90539218000173,2/17/18,396.812,2,3,1,0.00 ,0.00 ,15
92663743000176,2/20/18,4797.988,7,7,0,0.00 ,0.00 ,10
94887506000173,2/17/18,578.545,2,3,1,0.00 ,0.00 ,16
9563976000181,2/28/18,465.318,1,3,1,0.00 ,0.00 ,11
103384755000181,2/28/18,1023.2,1,1,0,0.00 ,0.00 ,19
10776283000162,2/4/18,13143.651,2,14,0,0.00 ,118.916,21
114335632000175,2/19/18,3141.157,4,10,0,0.00 ,0.00 ,17
121898395000176,2/21/18,11839.512,31,93,0,0.00 ,0.00 ,10
12352855000172,2/15/18,5069.825,2,9,1,0.00 ,0.693,9
126448950000176,2/21/18,12929.48,31,96,0,0.00 ,0.00 ,10
130057116000178,2/24/18,2259.292,2,4,1,0.00 ,3.493,10
131389915000166,2/8/18,2251.89,2,4,0,0.00 ,0.00 ,15
1351672160000081,2/2/18,1908.951,1,3,1,0.00 ,0.00 ,4
1366743298000081,2/3/18,471.339,1,1,1,0.00 ,0.00 ,1
1378886688000081,2/4/18,1501.563,3,3,0,0.00 ,0.00 ,1
1393797639000081,2/6/18,361.108,1,2,1,0.00 ,0.00 ,4
151196834000172,2/16/18,59467.988,23,155,0,20.986,193.067,22
164965910000166,2/8/18,77352.877,16,54,0,0.00 ,0.00 ,15
187282433000159,2/1/18,25023.052,17,54,0,0.00 ,0.00 ,13
188574565000175,2/19/18,11443.97,11,27,0,0.00 ,0.00 ,15
191498630000170,2/13/18,938.245,2,2,0,0.00 ,3.493,10
195210103000169,2/12/18,3842.268,1,6,0,111.804,246.792,22
206208913000180,2/27/18,11032.575,23,48,0,0.00 ,0.00 ,11
210213746000174,2/18/18,63943.923,22,166,0,0.00 ,0.00 ,18
229804633000177,2/22/18,32839.503,10,21,0,0.693,0.693,13
230734246000167,2/10/18,33958.008,29,92,0,0.00 ,0.00 ,17
2466189000160,2/1/18,157463.034,30,446,0,0.693,0.693,12
258155715000174,2/18/18,51283.497,21,133,0,0.00 ,0.00 ,18
264984810000180,2/27/18,2076.68,1,1,0,107.009,320.397,19
276956924000180,2/27/18,3427.445,12,24,0,0.00 ,0.00 ,15
281108930000175,2/19/18,10260.115,15,35,0,0.00 ,0.00 ,14
286069932000166,2/9/18,1912.326,6,6,0,0.00 ,0.00 ,10
300765248000178,2/24/18,34625.442,23,90,0,0.00 ,0.00 ,19
306211338000178,2/24/18,57029.978,23,56,0,0.00 ,0.00 ,19
311237005000176,2/21/18,3412.315,1,5,0,0.00 ,0.00 ,17
313434457000171,2/15/18,3275.939,3,5,0,0.00 ,0.00 ,10
315290538000176,2/21/18,1615.865,1,1,0,0.00 ,0.00 ,13
318125592000163,2/5/18,13358.193,31,105,0,0.00 ,0.00 ,11
318361946000160,2/2/18,16156.419,31,113,0,0.00 ,0.00 ,12
318507164000176,2/21/18,2530.377,1,2,0,0.00 ,0.00 ,13
318732936000174,2/18/18,43803.182,21,120,0,0.00 ,0.00 ,17
323505657000166,2/9/18,190.032,1,4,1,0.00 ,0.00 ,7
326061494000160,2/2/18,15962.19,31,107,0,0.00 ,0.00 ,11
32671121000174,2/18/18,11753.638,17,34,0,0.00 ,32.165,15
332807107000160,2/2/18,14025.666,31,105,0,0.00 ,0.00 ,11
336655316000171,2/15/18,3116.036,5,5,0,0.00 ,0.00 ,8
338079478000163,2/5/18,14299.214,31,111,0,0.00 ,0.00 ,11
340521175000160,2/2/18,15597.443,31,108,0,0.00 ,0.00 ,11
347623440000179,2/26/18,2844.559,6,9,0,0.00 ,0.00 ,9
361444745000180,2/27/18,1405.702,15,16,0,0.00 ,0.00 ,11
370923932000163,2/5/18,13315.932,31,98,0,0.00 ,0.00 ,11
380417333000180,2/28/18,1572.123,15,16,0,0.00 ,0.00 ,13
384259688000165,2/8/18,61937.313,23,139,0,0.00 ,0.00 ,15
388850308000161,2/3/18,181.868,1,1,1,0.00 ,0.00 ,9
392505817000180,2/28/18,1487.724,15,16,0,0.00 ,0.00 ,13
39555600000180,2/27/18,19501.483,18,70,0,0.00 ,0.00 ,15
403642768000174,2/18/18,28007.975,19,48,0,0.00 ,0.00 ,17
413849615000178,2/24/18,1282.583,1,2,1,0.00 ,0.00 ,13
416276804000164,2/6/18,15838.292,31,110,0,0.00 ,0.00 ,11
420195999000164,2/6/18,14138.704,31,102,0,0.00 ,0.00 ,11
425169775000164,2/6/18,18301.742,31,118,0,0.00 ,17.493,13
427425996000161,2/3/18,9262.672,19,37,0,0.00 ,3.493,11
456445361000180,2/28/18,206903.912,23,201,0,3.493,10.479,18
456832779000175,2/20/18,14495.982,31,100,0,0.00 ,0.00 ,10
460173945000175,2/20/18,13522.009,31,97,0,0.00 ,0.00 ,10
47037944000180,2/27/18,7031.031,2,26,0,0.00 ,0.00 ,14
481692394000176,2/21/18,3987.491,4,12,1,0.00 ,0.00 ,14
491950805000179,2/26/18,1083.927,5,6,0,0.00 ,0.00 ,13
498851619000160,2/2/18,103515.249,31,146,0,0.00 ,0.00 ,17
510398567000166,2/9/18,13543.543,9,36,0,0.00 ,0.00 ,14
523374942000179,2/26/18,5520.89,10,21,0,0.00 ,0.00 ,16
525683733000174,2/19/18,7272.067,17,23,0,0.00 ,0.00 ,9
546178062000164,2/7/18,27146.25,16,28,0,0.00 ,0.00 ,13
552180199000170,2/14/18,93446.748,31,269,0,0.693,0.693,19
560293502000175,2/20/18,1434.221,9,14,0,0.00 ,38.486,9
56168461000170,2/13/18,133951.028,23,244,0,0.00 ,0.00 ,21
571817104000176,2/22/18,360.307,3,3,0,0.00 ,0.00 ,16
578872741000175,2/20/18,569.135,4,5,0,0.00 ,22.372,15
578953247000162,2/4/18,22225.512,6,31,0,0.00 ,0.00 ,16
596767303000175,2/20/18,18723.16,13,24,0,0.00 ,45.472,17
597901705000175,2/20/18,449.052,4,4,0,0.00 ,6.986,15
613354083000173,2/18/18,6645.271,11,28,0,0.00 ,0.00 ,13
626769908000161,2/3/18,1987.102,4,10,1,0.00 ,0.00 ,14
645134846000161,2/3/18,2895.819,5,11,1,0.00 ,0.00 ,17
646524865000159,2/1/18,13886.47,31,108,0,0.00 ,0.00 ,12
651404053000159,2/1/18,12543.301,31,108,0,0.00 ,0.00 ,12
69175188000177,2/22/18,148794.672,20,79,0,0.00 ,0.00 ,12
71627834000160,2/1/18,14611.848,31,111,0,0.00 ,0.00 ,12
72742024000166,2/8/18,1972.628,8,12,0,0.00 ,0.00 ,9
73116432000172,2/15/18,5175.355,8,15,1,0.00 ,31.472,17
735624712000100,2/20/18,60040.022,23,163,0,0.00 ,0.00 ,17
77589624000169,2/11/18,2434.783,4,4,1,0.00 ,0.00 ,9
78480465000176,2/20/18,8847.944,18,49,0,0.00 ,13.972,8
81099017000160,2/1/18,14400.485,31,105,0,0.00 ,0.00 ,11
85807218000176,2/20/18,3510.478,5,6,0,0.00 ,0.00 ,8
99184285000161,2/3/18,27503.349,14,31,0,0.00 ,0.693,15
10018890000180,2/26/18,4150.58,5,24,0,0.00 ,0.00 ,8
13296722000160,2/1/18,10745.655,8,11,0,0.00 ,0.00 ,15
137138100000169,2/11/18,6700.99,14,21,0,0.00 ,6.986,15
14827969000169,2/11/18,3424.723,20,28,0,0.00 ,0.00 ,10
15016113000160,2/1/18,9113.161,5,9,0,0.00 ,0.00 ,10
164978369000166,2/8/18,9864.042,6,11,0,0.00 ,0.00 ,10
173023418000177,2/22/18,23873.298,21,76,0,0.00 ,52.451,19
175723043000177,2/22/18,47529.748,31,186,0,0.00 ,0.00 ,16
181808647000159,2/1/18,132623.848,31,251,0,0.00 ,0.00 ,20
181949369000161,2/3/18,12545.62,19,35,0,0.00 ,0.00 ,15
184946781000164,2/6/18,89718.938,30,183,0,0.00 ,0.00 ,11
193311351000175,2/19/18,62879.967,26,134,0,0.00 ,0.00 ,17
19366191000160,2/1/18,1250.353,8,13,0,0.00 ,0.00 ,9
205279947000179,2/25/18,4195.384,12,20,0,0.00 ,4.186,12
224707430000159,2/1/18,119.727,1,1,1,0.00 ,0.00 ,8
244526602000172,2/16/18,18212,11,39,0,0.00 ,0.00 ,15
253340662000175,2/19/18,105148.334,22,275,0,32.865,404.992,23
262443334000174,2/18/18,13092.759,19,78,0,0.00 ,0.00 ,15
262995743000174,2/18/18,3038.682,19,31,0,0.00 ,0.00 ,10
26331455000161,2/3/18,1453.848,2,7,1,0.00 ,0.00 ,7
263872490000177,2/22/18,13039.264,8,18,0,0.00 ,0.00 ,14
273115838000179,2/25/18,2057.59,12,17,0,0.00 ,4.186,11
276253459000179,2/25/18,594.819,1,3,1,0.00 ,0.00 ,10
306042932000166,2/9/18,4099.951,3,3,0,0.00 ,0.00 ,15
309578689000164,2/6/18,2011.61,1,1,0,0.00 ,0.00 ,12
315736773000173,2/17/18,62100.122,19,93,0,0.00 ,0.00 ,17
32827822000172,2/15/18,17788.235,12,48,0,0.00 ,0.00 ,15
343445604000171,2/15/18,81955.71,22,173,0,0.00 ,18.851,20
35709403000162,2/4/18,21203.07,17,53,0,0.693,4.186,12
372839973000178,2/24/18,20110.388,13,28,0,0.00 ,0.00 ,15
379203874000178,2/24/18,3535.473,19,29,0,0.00 ,0.00 ,10
3928024000181,2/28/18,247586.241,22,328,0,283.255,1221.283,24
393594145000180,2/28/18,121864.892,25,158,0,0.00 ,0.00 ,17
415686150000174,2/18/18,189.578,1,4,1,0.00 ,0.00 ,10
417489370000173,2/17/18,1897.05,6,11,0,0.00 ,0.00 ,11
424030315000173,2/17/18,10811.99,14,27,0,0.00 ,10.486,15
428943637000162,2/4/18,4004.762,14,25,0,0.00 ,4.186,12
43793075000161,2/3/18,668.691,3,5,1,0.00 ,0.00 ,9
451865204000173,2/17/18,2054.598,7,11,0,0.00 ,0.00 ,11
453777164000176,2/21/18,20716.501,9,32,1,0.00 ,0.00 ,11
454367689000173,2/17/18,27018.182,10,30,1,0.00 ,0.00 ,11
458101029000162,2/4/18,7324.324,11,19,0,0.00 ,0.00 ,9
460009864000180,2/28/18,8773.911,5,27,0,0.00 ,0.00 ,16
460362264000164,2/7/18,141778.799,31,170,0,0.00 ,0.00 ,14
460551887000173,2/17/18,40038.588,17,45,0,0.00 ,7.679,17
464890101000176,2/21/18,23853.637,7,39,0,0.00 ,0.00 ,16
465460219000176,2/21/18,27304.742,9,37,1,0.00 ,0.00 ,11
473077884000162,2/4/18,24329.719,20,40,1,0.00 ,0.00 ,18
481614904000174,2/19/18,5115.703,18,36,0,0.00 ,0.00 ,10
492864708000176,2/21/18,315.29,1,1,1,0.00 ,0.00 ,10
493759276000178,2/25/18,27546.442,28,121,0,0.00 ,0.00 ,15
493777529000173,2/17/18,1338.609,6,9,0,0.00 ,0.00 ,10
499054486000176,2/22/18,1847.676,1,4,0,0.00 ,0.00 ,18
508573600000162,2/4/18,4088.532,20,35,0,0.00 ,13.993,10
51156623000178,2/23/18,77695.883,17,220,0,10.486,24.465,19
512676847000173,2/17/18,7725.175,7,21,0,0.00 ,0.00 ,10
531297909000160,2/2/18,49650.484,24,84,0,3.493,8.372,15
532995926000162,2/4/18,12969.622,20,46,0,0.00 ,0.00 ,10
535729611000163,2/6/18,138833.208,22,91,0,0.00 ,0.00 ,19
540888210000161,2/3/18,10049.313,11,18,0,0.00 ,0.00 ,9
548513965000161,2/3/18,143428.683,5,60,0,0.00 ,0.00 ,15
550083842000179,2/26/18,6815.294,11,27,1,0.00 ,0.00 ,13
571978739000160,2/2/18,21993.636,16,50,0,0.00 ,3.493,15
576843723000179,2/26/18,20656.882,24,60,0,0.693,0.693,14
581527602000159,2/1/18,168929.184,31,360,0,8.379,8.379,16
604305519000161,2/3/18,73465.393,30,153,0,17.486,80.465,19
614900890000179,2/27/18,86179.486,31,165,0,0.00 ,0.00 ,18
618403851000168,2/12/18,5955.708,3,6,0,0.00 ,0.00 ,14
619611458000159,2/1/18,11576.453,5,13,0,0.00 ,0.00 ,10
620275183000162,2/4/18,10006.56,9,43,0,0.00 ,0.00 ,15
620377984000179,2/27/18,120.894,1,1,0,0.693,190.022,18
71730820000167,2/9/18,19411.437,7,37,0,6.993,6.993,15
73382853000176,2/20/18,17633.648,6,40,0,0.00 ,0.00 ,16
8957903000160,2/1/18,61657.323,22,214,0,21.679,50.351,19
123086866000180,2/27/18,567237.802,31,1075,0,29.918,101.241,19
126580640000176,2/21/18,10510.785,18,41,0,0.00 ,0.00 ,9
137111961000175,2/19/18,58389.784,22,193,0,0.00 ,0.00 ,19
143840876000167,2/9/18,4409.374,13,23,0,0.00 ,0.00 ,11
147523118000160,2/2/18,2170.895,13,17,0,0.00 ,0.00 ,11
14821328000163,2/4/18,33.094,1,1,0,0.00 ,0.00 ,7
163050095000176,2/21/18,3226.819,1,2,0,492.506,1424.304,26
196015034000180,2/27/18,207.848,1,2,0,0.00 ,0.00 ,12
221307342000169,2/12/18,18009.437,20,27,1,0.00 ,0.00 ,14
261395591000179,2/25/18,89433.858,23,173,0,0.00 ,0.00 ,14
263978064000179,2/25/18,184014.17,31,562,0,0.00 ,0.00 ,18
2960133000169,2/11/18,68767.256,29,86,0,0.00 ,10.486,17
309578689000164,2/6/18,19515.869,23,39,0,0.00 ,0.00 ,12
322869724000167,2/10/18,1477.626,1,2,0,4778.578,23750.013,30
376644125000179,2/26/18,1027.228,2,3,0,0.00 ,0.00 ,12
397719742000174,2/18/18,9219.814,6,23,0,0.00 ,0.00 ,8
401283137000164,2/6/18,4721.323,12,16,0,0.00 ,0.00 ,12
407145653000175,2/20/18,10684.265,18,36,0,0.00 ,0.00 ,6
416750767000163,2/5/18,6415.397,10,31,0,0.00 ,11.865,17
425259368000166,2/9/18,230965.318,23,226,0,6.993,10.486,19
432062662000179,2/26/18,1828.479,1,3,0,0.00 ,221.025,23
44922298000179,2/25/18,2804.701,5,9,0,0.00 ,0.00 ,12
